   -8   -2   -4    1    2    0.000005   -0.000000
   -8   -2   -4    2    2    0.000005    0.000000
   -8   -2   -4    3    2    0.000003   -0.000000
   -8   -2   -4    4    2   -0.000002    0.000000
   -8   -2   -4    1    3    0.000001    0.000000
   -8   -2   -4    2    3    0.000007   -0.000000
   -8   -2   -4    3    3    0.000004   -0.000000
   -8   -2   -4    4    3    0.000003   -0.000000
   -8   -2   -4    1    4    0.000002    0.000000
   -8   -2   -4    2    4    0.000006   -0.000000
   -8   -2   -4    3    4    0.000003    0.000000
   -8   -2   -4    4    4    0.000006    0.000000
   -8   -1   -5    1    1   -0.000009   -0.000000
   -8   -1   -5    2    1   -0.000001    0.000000
   -8   -1   -5    3    1    0.000002   -0.000000
   -8   -1   -5    4    1    0.000003   -0.000000
   -8   -1   -5    1    2   -0.000010   -0.000000
   -8   -1   -5    2    2   -0.000011   -0.000000
   -8   -1   -5    3    2   -0.000017    0.000000
   -8   -1   -5    4    2   -0.000013    0.000000
   -8   -1   -5    1    3   -0.000002    0.000000
   -8   -1   -5    2    3   -0.000003    0.000000
   -8   -1   -5    3    3   -0.000011    0.000000
   -8   -1   -5    4    3   -0.000008    0.000000
   -8   -1   -5    1    4   -0.000000    0.000000
   -8   -1   -5    2    4   -0.000003    0.000000
   -8   -1   -5    3    4   -0.000013    0.000000
   -8   -1   -5    4    4   -0.000009    0.000000
   -8   -1   -4    1    1   -0.000000    0.000000
   -8   -1   -4    2    1   -0.000004    0.000000
   -8   -1   -4    3    1   -0.000004    0.000000
   -8   -1   -4    4    1   -0.000004   -0.000000
   -8   -1   -4    1    2   -0.000013    0.000000
   -8   -1   -4    2    2    0.000000    0.000000
   -8   -1   -4    3    2    0.000004    0.000000
   -8   -1   -4    4    2    0.000006    0.000000
   -8   -1   -4    1    3   -0.000003   -0.000000
   -8   -1   -4    2    3    0.000002   -0.000000
   -8   -1   -4    3    3    0.000004    0.000000
   -8   -1   -4    4    3    0.000005   -0.000000
   -8   -1   -4    1    4   -0.000004    0.000000
   -8   -1   -4    2    4    0.000002   -0.000000
   -8   -1   -4    3    4    0.000005    0.000000
   -8   -1   -4    4    4    0.000004   -0.000000
   -8    0   -4    1    1    0.000007   -0.000000
   -8    0   -4    2    1   -0.000000   -0.000000
   -8    0   -4    3    1   -0.000001   -0.000000
   -8    0   -4    4    1   -0.000004    0.000000
   -8    0   -4    1    2    0.000014   -0.000000
   -8    0   -4    2    2    0.000008   -0.000000
   -8    0   -4    3    2    0.000010    0.000000
   -8    0   -4    4    2    0.000013    0.000000
   -8    0   -4    1    3    0.000004    0.000000
   -8    0   -4    2    3    0.000003    0.000000
   -8    0   -4    3    3    0.000008   -0.000000
   -8    0   -4    4    3    0.000008    0.000000
   -8    0   -4    1    4   -0.000001   -0.000000
   -8    0   -4    2    4    0.000004    0.000000
   -8    0   -4    3    4    0.000010    0.000000
   -8    0   -4    4    4    0.000007   -0.000000
   -8    1   -3    1    1    0.000000    0.000000
   -8    1   -3    2    1    0.000002   -0.000000
   -8    1   -3    3    1    0.000002    0.000000
   -8    1   -3    4    1    0.000004   -0.000000
   -8    1   -3    1    2   -0.000010   -0.000000
   -8    1   -3    2    2   -0.000003   -0.000000
   -8    1   -3    3    2   -0.000005   -0.000000
   -8    1   -3    4    2   -0.000003    0.000000
   -8    1   -3    1    3   -0.000006   -0.000000
   -8    1   -3    2    3   -0.000000   -0.000000
   -8    1   -3    3    3   -0.000003   -0.000000
   -8    1   -3    4    3    0.000001    0.000000
   -8    1   -3    1    4   -0.000004   -0.000000
   -8    1   -3    2    4   -0.000000    0.000000
   -8    1   -3    3    4   -0.000004   -0.000000
   -8    1   -3    4    4    0.000000   -0.000000
   -7   -7  -12    1    1    0.000002   -0.000000
   -7   -7  -12    2    1   -0.000002   -0.000000
   -7   -7  -12    3    1   -0.000001    0.000000
   -7   -7  -12    4    1   -0.000001   -0.000000
   -7   -7  -12    1    2    0.000001    0.000000
   -7   -7  -12    2    2    0.000002   -0.000000
   -7   -7  -12    3    2    0.000001   -0.000000
   -7   -7  -12    4    2    0.000001   -0.000000
   -7   -7  -12    1    3   -0.000001    0.000000
   -7   -7  -12    2    3    0.000002   -0.000000
   -7   -7  -12    3    3    0.000002   -0.000000
   -7   -7  -12    4    3    0.000002   -0.000000
   -7   -7  -12    1    4   -0.000001   -0.000000
   -7   -7  -12    2    4    0.000002    0.000000
   -7   -7  -12    3    4    0.000002    0.000000
   -7   -7  -12    4    4    0.000002   -0.000000
   -7   -7  -11    1    1   -0.000000   -0.000000
   -7   -7  -11    2    1    0.000004   -0.000000
   -7   -7  -11    3    1    0.000000    0.000000
   -7   -7  -11    4    1    0.000000    0.000000
   -7   -7  -11    1    2    0.000002    0.000000
   -7   -7  -11    2    2   -0.000002   -0.000000
   -7   -7  -11    3    2   -0.000001    0.000000
   -7   -7  -11    4    2   -0.000001   -0.000000
   -7   -7  -11    1    3    0.000002   -0.000000
   -7   -7  -11    2    3   -0.000002   -0.000000
   -7   -7  -11    3    3   -0.000001   -0.000000
   -7   -7  -11    4    3   -0.000001   -0.000000
   -7   -7  -11    1    4    0.000002   -0.000000
   -7   -7  -11    2    4   -0.000002    0.000000
   -7   -7  -11    3    4   -0.000001   -0.000000
   -7   -7  -11    4    4   -0.000001   -0.000000
   -7   -6  -11    1    1    0.000001    0.000000
   -7   -6  -11    2    1   -0.000003   -0.000000
   -7   -6  -11    3    1   -0.000002   -0.000000
   -7   -6  -11    4    1   -0.000002    0.000000
   -7   -6  -11    1    2    0.000002    0.000000
   -7   -6  -11    2    2    0.000006   -0.000000
   -7   -6  -11    3    2    0.000011   -0.000000
   -7   -6  -11    4    2    0.000005    0.000000
   -7   -6  -11    1    3   -0.000001    0.000000
   -7   -6  -11    2    3    0.000005   -0.000000
   -7   -6  -11    3    3    0.000006   -0.000000
   -7   -6  -11    4    3    0.000005   -0.000000
   -7   -6  -11    1    4    0.000005    0.000000
   -7   -6  -11    2    4    0.000005   -0.000000
   -7   -6  -11    3    4    0.000007   -0.000000
   -7   -6  -11    4    4    0.000001    0.000000
   -7   -6  -10    1    1   -0.000005   -0.000000
   -7   -6  -10    2    1   -0.000003    0.000000
   -7   -6  -10    3    1    0.000001   -0.000000
   -7   -6  -10    4    1   -0.000001   -0.000000
   -7   -6  -10    1    2    0.000007    0.000000
   -7   -6  -10    2    2   -0.000004    0.000000
   -7   -6  -10    3    2   -0.000004    0.000000
   -7   -6  -10    4    2   -0.000002    0.000000
   -7   -6  -10    1    3    0.000005    0.000000
   -7   -6  -10    2    3   -0.000004    0.000000
   -7   -6  -10    3    3   -0.000005    0.000000
   -7   -6  -10    4    3   -0.000005    0.000000
   -7   -6  -10    1    4    0.000003    0.000000
   -7   -6  -10    2    4   -0.000002    0.000000
   -7   -6  -10    3    4   -0.000005    0.000000
   -7   -6  -10    4    4   -0.000003    0.000000
   -7   -6   -9    1    1   -0.000001   -0.000000
   -7   -6   -9    2    1    0.000000    0.000000
   -7   -6   -9    3    1   -0.000005   -0.000000
   -7   -6   -9    4    1   -0.000005   -0.000000
   -7   -6   -9    1    2   -0.000004    0.000000
   -7   -6   -9    2    2   -0.000000   -0.000000
   -7   -6   -9    3    2    0.000003   -0.000000
   -7   -6   -9    4    2   -0.000001   -0.000000
   -7   -6   -9    1    3   -0.000006    0.000000
   -7   -6   -9    2    3   -0.000002   -0.000000
   -7   -6   -9    3    3    0.000003   -0.000000
   -7   -6   -9    4    3    0.000003   -0.000000
   -7   -6   -9    1    4   -0.000004    0.000000
   -7   -6   -9    2    4   -0.000001   -0.000000
   -7   -6   -9    3    4    0.000005   -0.000000
   -7   -6   -9    4    4    0.000002   -0.000000
   -7   -5  -10    1    1    0.000004   -0.000000
   -7   -5  -10    2    1    0.000004    0.000000
   -7   -5  -10    3    1    0.000007    0.000000
   -7   -5  -10    4    1    0.000005    0.000000
   -7   -5  -10    1    2   -0.000006   -0.000000
   -7   -5  -10    2    2    0.000001   -0.000000
   -7   -5  -10    3    2   -0.000008   -0.000000
   -7   -5  -10    4    2    0.000001   -0.000000
   -7   -5  -10    1    3    0.000001   -0.000000
   -7   -5  -10    2    3    0.000005    0.000000
   -7   -5  -10    3    3    0.000001   -0.000000
   -7   -5  -10    4    3    0.000002   -0.000000
   -7   -5  -10    1    4   -0.000002    0.000000
   -7   -5  -10    2    4    0.000003   -0.000000
   -7   -5  -10    3    4   -0.000005   -0.000000
   -7   -5  -10    4    4    0.000004   -0.000000
   -7   -5   -9    1    1    0.000006   -0.000000
   -7   -5   -9    2    1    0.000006    0.000000
   -7   -5   -9    3    1    0.000003   -0.000000
   -7   -5   -9    4    1    0.000005    0.000000
   -7   -5   -9    1    2   -0.000005    0.000000
   -7   -5   -9    2    2    0.000003    0.000000
   -7   -5   -9    3    2    0.000009    0.000000
   -7   -5   -9    4    2    0.000009   -0.000000
   -7   -5   -9    1    3    0.000003    0.000000
   -7   -5   -9    2    3    0.000002   -0.000000
   -7   -5   -9    3    3    0.000005   -0.000000
   -7   -5   -9    4    3    0.000005   -0.000000
   -7   -5   -9    1    4    0.000002   -0.000000
   -7   -5   -9    2    4    0.000001    0.000000
   -7   -5   -9    3    4    0.000006   -0.000000
   -7   -5   -9    4    4    0.000002   -0.000000
   -7   -5   -8    1    1    0.000002   -0.000000
   -7   -5   -8    2    1    0.000002    0.000000
   -7   -5   -8    3    1    0.000009   -0.000000
   -7   -5   -8    4    1    0.000008    0.000000
   -7   -5   -8    1    2    0.000001    0.000000
   -7   -5   -8    2    2    0.000005   -0.000000
   -7   -5   -8    3    2    0.000004   -0.000000
   -7   -5   -8    4    2    0.000011   -0.000000
   -7   -5   -8    1    3    0.000002    0.000000
   -7   -5   -8    2    3    0.000003   -0.000000
   -7   -5   -8    3    3   -0.000001   -0.000000
   -7   -5   -8    4    3    0.000002    0.000000
   -7   -5   -8    1    4    0.000001    0.000000
   -7   -5   -8    2    4    0.000002    0.000000
   -7   -5   -8    3    4   -0.000001    0.000000
   -7   -5   -8    4    4    0.000003    0.000000
   -7   -5   -7    1    1    0.000002   -0.000000
   -7   -5   -7    2    1   -0.000006   -0.000000
   -7   -5   -7    3    1   -0.000002   -0.000000
   -7   -5   -7    4    1   -0.000004    0.000000
   -7   -5   -7    1    2    0.000006    0.000000
   -7   -5   -7    2    2    0.000004    0.000000
   -7   -5   -7    3    2    0.000009    0.000000
   -7   -5   -7    4    2    0.000008   -0.000000
   -7   -5   -7    1    3   -0.000001    0.000000
   -7   -5   -7    2    3   -0.000004   -0.000000
   -7   -5   -7    3    3    0.000007   -0.000000
   -7   -5   -7    4    3    0.000007   -0.000000
   -7   -5   -7    1    4    0.000000   -0.000000
   -7   -5   -7    2    4    0.000001    0.000000
   -7   -5   -7    3    4    0.000008    0.000000
   -7   -5   -7    4    4    0.000007   -0.000000
   -7   -5   -6    1    1   -0.000006    0.000000
   -7   -5   -6    2    1    0.000002   -0.000000
   -7   -5   -6    3    1    0.000003   -0.000000
   -7   -5   -6    4    1    0.000001   -0.000000
   -7   -5   -6    1    2    0.000002   -0.000000
   -7   -5   -6    2    2   -0.000004    0.000000
   -7   -5   -6    3    2   -0.000002   -0.000000
   -7   -5   -6    4    2   -0.000005   -0.000000
   -7   -5   -6    1    3    0.000001    0.000000
   -7   -5   -6    2    3   -0.000005    0.000000
   -7   -5   -6    3    3   -0.000005   -0.000000
   -7   -5   -6    4    3   -0.000005   -0.000000
   -7   -5   -6    1    4    0.000003    0.000000
   -7   -5   -6    2    4   -0.000002    0.000000
   -7   -5   -6    3    4   -0.000003   -0.000000
   -7   -5   -6    4    4   -0.000005   -0.000000
   -7   -4   -9    1    1   -0.000008    0.000000
   -7   -4   -9    2    1   -0.000010    0.000000
   -7   -4   -9    3    1   -0.000008   -0.000000
   -7   -4   -9    4    1   -0.000004    0.000000
   -7   -4   -9    1    2    0.000012   -0.000000
   -7   -4   -9    2    2   -0.000002   -0.000000
   -7   -4   -9    3    2   -0.000003   -0.000000
   -7   -4   -9    4    2    0.000000    0.000000
   -7   -4   -9    1    3    0.000004    0.000000
   -7   -4   -9    2    3   -0.000005    0.000000
   -7   -4   -9    3    3   -0.000002    0.000000
   -7   -4   -9    4    3   -0.000009   -0.000000
   -7   -4   -9    1    4    0.000000   -0.000000
   -7   -4   -9    2    4   -0.000003   -0.000000
   -7   -4   -9    3    4    0.000002   -0.000000
   -7   -4   -9    4    4   -0.000008   -0.000000
   -7   -4   -8    1    1   -0.000007   -0.000000
   -7   -4   -8    2    1   -0.000007    0.000000
   -7   -4   -8    3    1   -0.000005    0.000000
   -7   -4   -8    4    1   -0.000007    0.000000
   -7   -4   -8    1    2    0.000002   -0.000000
   -7   -4   -8    2    2   -0.000005    0.000000
   -7   -4   -8    3    2   -0.000009   -0.000000
   -7   -4   -8    4    2   -0.000001   -0.000000
   -7   -4   -8    1    3   -0.000003   -0.000000
   -7   -4   -8    2    3   -0.000004   -0.000000
   -7   -4   -8    3    3   -0.000007    0.000000
   -7   -4   -8    4    3    0.000000   -0.000000
   -7   -4   -8    1    4   -0.000002    0.000000
   -7   -4   -8    2    4   -0.000006   -0.000000
   -7   -4   -8    3    4   -0.000008    0.000000
   -7   -4   -8    4    4    0.000003    0.000000
   -7   -4   -7    1    1   -0.000003   -0.000000
   -7   -4   -7    2    1   -0.000001    0.000000
   -7   -4   -7    3    1   -0.000005   -0.000000
   -7   -4   -7    4    1   -0.000001   -0.000000
   -7   -4   -7    1    2   -0.000002   -0.000000
   -7   -4   -7    2    2   -0.000001    0.000000
   -7   -4   -7    3    2   -0.000001    0.000000
   -7   -4   -7    4    2   -0.000000    0.000000
   -7   -4   -7    1    3   -0.000001   -0.000000
   -7   -4   -7    2    3    0.000000   -0.000000
   -7   -4   -7    3    3    0.000001   -0.000000
   -7   -4   -7    4    3   -0.000004   -0.000000
   -7   -4   -7    1    4   -0.000000   -0.000000
   -7   -4   -7    2    4   -0.000001   -0.000000
   -7   -4   -7    3    4   -0.000002    0.000000
   -7   -4   -7    4    4   -0.000008   -0.000000
   -7   -4   -6    1    1    0.000001   -0.000000
   -7   -4   -6    2    1   -0.000001    0.000000
   -7   -4   -6    3    1   -0.000002   -0.000000
   -7   -4   -6    4    1    0.000005    0.000000
   -7   -4   -6    1    2    0.000002    0.000000
   -7   -4   -6    2    2   -0.000001   -0.000000
   -7   -4   -6    3    2   -0.000000    0.000000
   -7   -4   -6    4    2    0.000005    0.000000
   -7   -4   -6    1    3    0.000001   -0.000000
   -7   -4   -6    2    3    0.000003   -0.000000
   -7   -4   -6    3    3   -0.000003    0.000000
   -7   -4   -6    4    3   -0.000002    0.000000
   -7   -4   -6    1    4   -0.000001    0.000000
   -7   -4   -6    2    4   -0.000001    0.000000
   -7   -4   -6    3    4   -0.000002   -0.000000
   -7   -4   -6    4    4    0.000000   -0.000000
   -7   -4   -5    1    1    0.000000   -0.000000
   -7   -4   -5    2    1   -0.000003   -0.000000
   -7   -4   -5    3    1   -0.000000    0.000000
   -7   -4   -5    4    1    0.000003   -0.000000
   -7   -4   -5    1    2    0.000005    0.000000
   -7   -4   -5    2    2    0.000000    0.000000
   -7   -4   -5    3    2    0.000001   -0.000000
   -7   -4   -5    4    2    0.000015    0.000000
   -7   -4   -5    1    3    0.000001    0.000000
   -7   -4   -5    2    3   -0.000003   -0.000000
   -7   -4   -5    3    3   -0.000001    0.000000
   -7   -4   -5    4    3    0.000001   -0.000000
   -7   -4   -5    1    4   -0.000001    0.000000
   -7   -4   -5    2    4   -0.000004    0.000000
   -7   -4   -5    3    4   -0.000004   -0.000000
   -7   -4   -5    4    4   -0.000000   -0.000000
   -7   -4   -4    1    1   -0.000001    0.000000
   -7   -4   -4    2    1    0.000001    0.000000
   -7   -4   -4    3    1   -0.000000    0.000000
   -7   -4   -4    4    1   -0.000000   -0.000000
   -7   -4   -4    1    2    0.000003    0.000000
   -7   -4   -4    2    2   -0.000002    0.000000
   -7   -4   -4    3    2   -0.000000    0.000000
   -7   -4   -4    4    2    0.000005    0.000000
   -7   -4   -4    1    3   -0.000002    0.000000
   -7   -4   -4    2    3   -0.000005    0.000000
   -7   -4   -4    3    3   -0.000000   -0.000000
   -7   -4   -4    4    3    0.000000   -0.000000
   -7   -4   -4    1    4   -0.000004   -0.000000
   -7   -4   -4    2    4   -0.000004   -0.000000
   -7   -4   -4    3    4   -0.000000    0.000000
   -7   -4   -4    4    4   -0.000000    0.000000
   -7   -3   -8    1    1    0.000012    0.000000
   -7   -3   -8    2    1    0.000014    0.000000
   -7   -3   -8    3    1    0.000012   -0.000000
   -7   -3   -8    4    1    0.000008   -0.000000
   -7   -3   -8    1    2   -0.000010   -0.000000
   -7   -3   -8    2    2    0.000008   -0.000000
   -7   -3   -8    3    2    0.000013   -0.000000
   -7   -3   -8    4    2    0.000013   -0.000000
   -7   -3   -8    1    3   -0.000010    0.000000
   -7   -3   -8    2    3    0.000013    0.000000
   -7   -3   -8    3    3    0.000008   -0.000000
   -7   -3   -8    4    3    0.000017    0.000000
   -7   -3   -8    1    4    0.000007    0.000000
   -7   -3   -8    2    4    0.000006   -0.000000
   -7   -3   -8    3    4   -0.000001    0.000000
   -7   -3   -8    4    4    0.000012    0.000000
   -7   -3   -7    1    1    0.000006   -0.000000
   -7   -3   -7    2    1    0.000010   -0.000000
   -7   -3   -7    3    1    0.000012   -0.000000
   -7   -3   -7    4    1    0.000011    0.000000
   -7   -3   -7    1    2   -0.000001   -0.000000
   -7   -3   -7    2    2    0.000002   -0.000000
   -7   -3   -7    3    2    0.000005    0.000000
   -7   -3   -7    4    2    0.000022    0.000000
   -7   -3   -7    1    3    0.000006    0.000000
   -7   -3   -7    2    3   -0.000001   -0.000000
   -7   -3   -7    3    3    0.000002   -0.000000
   -7   -3   -7    4    3    0.000001    0.000000
   -7   -3   -7    1    4    0.000002   -0.000000
   -7   -3   -7    2    4    0.000004    0.000000
   -7   -3   -7    3    4    0.000002   -0.000000
   -7   -3   -7    4    4   -0.000003   -0.000000
   -7   -3   -6    1    1    0.000003    0.000000
   -7   -3   -6    2    1    0.000003   -0.000000
   -7   -3   -6    3    1    0.000003   -0.000000
   -7   -3   -6    4    1   -0.000002   -0.000000
   -7   -3   -6    1    2    0.000002   -0.000000
   -7   -3   -6    2    2    0.000008    0.000000
   -7   -3   -6    3    2    0.000004   -0.000000
   -7   -3   -6    4    2    0.000008    0.000000
   -7   -3   -6    1    3   -0.000004    0.000000
   -7   -3   -6    2    3    0.000003    0.000000
   -7   -3   -6    3    3    0.000003   -0.000000
   -7   -3   -6    4    3    0.000004   -0.000000
   -7   -3   -6    1    4   -0.000001    0.000000
   -7   -3   -6    2    4    0.000003   -0.000000
   -7   -3   -6    3    4    0.000006   -0.000000
   -7   -3   -6    4    4    0.000006   -0.000000
   -7   -3   -5    1    1   -0.000001   -0.000000
   -7   -3   -5    2    1    0.000004   -0.000000
   -7   -3   -5    3    1    0.000003    0.000000
   -7   -3   -5    4    1   -0.000004    0.000000
   -7   -3   -5    1    2   -0.000010    0.000000
   -7   -3   -5    2    2   -0.000003    0.000000
   -7   -3   -5    3    2    0.000007    0.000000
   -7   -3   -5    4    2    0.000010    0.000000
   -7   -3   -5    1    3   -0.000001   -0.000000
   -7   -3   -5    2    3   -0.000001   -0.000000
   -7   -3   -5    3    3    0.000002   -0.000000
   -7   -3   -5    4    3   -0.000001    0.000000
   -7   -3   -5    1    4    0.000002   -0.000000
   -7   -3   -5    2    4    0.000002    0.000000
   -7   -3   -5    3    4    0.000000    0.000000
   -7   -3   -5    4    4    0.000000    0.000000
   -7   -3   -4    1    1    0.000001   -0.000000
